Year,Honours List,Order,Level,Award,Name,Citation,County
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs (Pearl) Margaret Mary Elizabeth HUTCHINSON ,"Chair, Kilrea Local History Group. For services to the community in Kilrea, Coleraine, Northern Ireland.",Londonderry
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Janet INGLIS ,"Deputy Headteacher, Immanuel College, Bradford.  For services to Education.",West Yorkshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr James JACKSON ,"Head Caretaker, Woodhouse College, London Borough of Barnet. For services to Education.",London
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Councillor Martha Glenys Dianne JAMES ,"For voluntary service to the community in St David's, Pembrokeshire.",Dyfed
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Rebecca Alexandra JEFFREE ,"Co-founder, Women's Network, Department for Energy and Climate Change.  For services to Gender Equality in the Workplace.",London
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Keith JENKINS ,"For voluntary service to the community particularly Young People in Clydach Vale and in the Mid Rhondda Valley, Rhondda Cynon Taff.",Mid Glamorgan
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Zena Valerie JENKINS ,"For voluntary service to Llangunnor Primary School, Carmarthenshire and the Women's Institute.",Dyfed
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David JOB ,"For services to the community in Down Ampney, Gloucestershire.",Gloucestershire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Julia JOB ,"For services to the community in Down Ampney, Gloucestershire.",Gloucestershire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Paul JOHNSON ,"Chairman, Rotary Clubs of Cardiff and the Vale of Glamorgan Young Carers' Network. For services to Young Carers.",South Glamorgan
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Barbara JONES ,"Chair, Victoria Park Residents' Association.  For voluntary service to the community and Community Cohesion in Wrexham.",Clwyd
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Gemma Louise JORDAN ,For services to voluntary and charitable Organisations.,London
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr John KELLY ,For voluntary service to Mountpottinger Methodist Church and to the community in East Belfast.,Belfast
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Jessie Helena Elizabeth KINNA ,"Director, Furniture Plus.  For services to charity in Dunfermline, Fife.",Fife
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Henry Douglas LAMONT ,"For voluntary service to Upperlands Community Development Ltd, Maghera.",Londonderry
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael LAWSON ,"For services to Heritage and to the community in Chadderton, Greater Manchester.",Greater Manchester
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Alice LEECH ,For voluntary service to the community in Newport.,Gwent
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Alan LEMIN ,"Head of Student Recruitment, Plymouth College of Art. For services to Further and Higher Education and to the community in Cornwall.",Cornwall
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Paula LEWIS ,"Bereavement Officer, Royal Glamorgan Hospital, Rhondda Cynon Taff.  For services to the NHS.",Mid Glamorgan
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Thomas William Golding LEWIS ,"For services to Music and the community in Newport, South Wales.",Gwent
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Maureen Sylvia LEWSEY ,"Member, Kent County Priory Group. For voluntary service to St John Ambulance.",Kent
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Vincent LOBLEY ,"Volunteer, Humberside Police. For services to the community in North East Lincolnshire.",Lincolnshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elizabeth Alice LONGHURST ,"Chair, Tring Squash Rackets Club.  For services to Squash in Tring.",Hertfordshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Margaret Mary LOVETT ,For services to Guiding.,London
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Helen Grant MACDONALD ,For services to Older People in Stirling and Stirlingshire.,Stirling and Falkirk
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Catriona MACKINNON ,For services to the Gaelic Language and Culture.,Edinburgh
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Ann MACLEOD ,"Convenor, The Lewis and Harris Breast Cancer Support Group.  For services to the Treatment of Breast Cancer in Lewis and Harris.",Western Isles
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Robert Oliver MADINE ,For services to Swimming in Northern Ireland.,Belfast
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Angela MAGON ,"Higher Officer, Specialist Investigation, London, HM Revenue and Customs.  For voluntary service to Young People through the National Mentoring Consortium.",Middlesex
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Betty MARSH ,"For services to the Humberston Hydrotherapy Pool and to the community in Cleethorpes, Lincolnshire.",Lincolnshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Nicholas Roy MARTIN ,"Co-founder and Fundraiser, Miracles To Believe In Charity, Leicestershire and Rutland. For services to Children and Families.",Leicestershire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elaine June MAYASKI ,For services to Young People through the St James’ Church Girls' Brigade.,London
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Margaret Ann MCCRIMMON ,"Personal Secretary, Business Manager, Sheriffdom of Lothian and Borders, Scottish Government.  For services to Law and Order and to charity.",West Lothian
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Catherine MCGUIRE ,For services to the community in East Renfrewshire.,Renfrewshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr William Blyth MCKENNA ,For voluntary service to the NHS in North Wales and Stockport and to Blind Veterans UK.,Gwynedd
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Joseph Edward MCLAUGHLIN ,For services to charity in Eglinton and Londonderry.,Londonderry
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Heather Budge MCLEAN ,"For services to the community in Thurso, Caithness.",Caithness
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Valerie MCPHERSON ,"Chair, Regional Thames Valley Neighbourhood Watch Association. For services to Policing and Community Safety.",Buckinghamshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Peter MCQUADE ,For services to the community in Falkirk.,Stirling and Falkirk
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David William Aaron MCQUIGG ,"Secretary and Director of Youth Football, Fivemiletown United Football Club.  For services to Sport in Northern Ireland.",Tyrone
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Timothy MEYNELL ,"School Governor and Volunteer Music Teacher, Alconbury Church of England Primary School, Cambridgeshire.  For services to Education.",Cambridgeshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Colin Eagle MILES ,"Technical Manager, Faculty of Physical Sciences and Engineering, University of Southampton.  For services to Laboratory Facilities.",Hampshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Richard William Thomas MILES ,"Community Engagement Officer, Northumbria Police. For services to the community.",Tyne and Wear
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Miss Jessie May MILLER ,"For services to the community in Oswestry, Shropshire and to Women in Northern Ghana through Buttons for Africa.",Shropshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Ms Evelyn MILLS ,"Administrative Officer, Department for Environment, Food and Rural Affairs and Waterways Volunteer, Canal and River Trust. For services to Inland Waterways.",London
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Elaine Suzette MILNE ,"For services to charity and to the community  in Corbridge and Hexham, Northumberland.",Northumberland
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Catherine Ann MITCHELL ,"Cleaner, Annan Police Station.  For services to Dumfries and Galloway Division, Police Scotland.",Dumfries
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Mary Margaret MITCHELL ,"Fundraising Volunteer and Divisional Vice-President, NSPCC NI. For services to Charitable Fundraising.",Tyrone
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Michael David MOGRIDGE ,"Secretary, Oxfordshire Branch, SSAFA.  For voluntary service to SSAFA.",Oxfordshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr David John MONAGHAN ,"Company Secretary and Director, Fermanagh Community Transport. For services to Rural Transport in Northern Ireland.",Fermanagh
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mrs Angela Jean MONEY ,"Neighbourhood Watch Volunteer. For services to Policing and Community Safety in Newbury and Thatcham, Berkshire.",Berkshire
2015,New Year ,Medallist of the Order of the British Empire,BEM,Medal of the Order of the British Empire,Mr Lawrence Spence MURPHY ,For services to Sport and to the community in Northern Ireland.,Down
