Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Saima AFZAL ,For services to the Police and to Community Relations in Lancashire.,Lancashire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Daljit Singh AHLUWALIA ,For voluntary service to Community and Inter-faith Relations in Derbyshire.,Derbyshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Zaheer AHMAD ,"Constable, British Transport Police.  For services to the Police.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Basheer AHMED ,"Honorary Life Vice-President, Race Equality Council of Lincolnshire. For services to Community Relations.",Lincolnshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Shanaz AHMED ,For services to the Asian community in the East End of London.,London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Craig Leon AINGE ,"Premises Development Manager, NHS Bedfordshire. For services to Healthcare.",Northamptonshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Cathlyn AINSWORTH ,"Chairman, Abbeyfield Southport Society.  For voluntary service to Older People.",Merseyside
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James AITKEN ,"Director, Centre of Sport and Exercise, University of Edinburgh.  For services to Student Sport.",Edinburgh
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Lynda Heather ALLAN ,"Executive Officer, Inspectorate Team Support, UK Border Agency, Home Office.",Surrey
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Malcolm ALLEN ,"Psychiatric Nurse and Ward Manager, Tees, Esk and Wear Valleys NHS Foundation Trust.  For services to Mental Healthcare.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Ronika AMIN ,"Grade D, Ministry of Defence.",Middlesex
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Leonard ANDREWS ,"For voluntary service to Brass Band Music in Warrington, Cheshire.",Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gitty ANKERS ,For services to the Recycling and Waste Industries in Cornwall.,Cornwall
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Norah Lillian APPLEBY ,"For services to the community in Mickleover, Derby.",Derbyshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Julia ARCHER ,"For services to the community in Halesowen, West Midlands.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Sally ARKLEY ,"Director, Women's Business Development Agency.  For services to Women's Enterprise.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Hilda ARMSTRONG ,"Lately Senior Physiotherapy and Orthotic Assistant. For services to the NHS and to the community in Chester-le-Street, County Durham.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Harry ARNOLD ,For services to Inland Waterways.,Staffordshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Moira Elizabeth ARTHUR ,"Lately Managing Director, Peters Bookselling Services.  For services to Children''s Libraries.",Stirling and Falkirk
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Marjorie Mavis ATKINSON ,"For services to Older People in East and West Harptree, Bristol.",Bristol
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gloria ATKINSON-CARTER ,"Administrator, University of Winchester.  For services to Higher Education.",Hampshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Miranda AVANZI ,"Exchequer Funds Manager, Exchequer Funds and Accounts Team, HM Treasury.",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Charles William BACK ,"For services to the community in Taunton, Somerset.",Somerset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Deborah BADDOO ,For services to British Dance.,Somerset
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Michael BAILEY ,For services to Industrial Archaeology.,Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert James Mundell BAILLIE ,For services to the Boys' Brigade in Scotland.,Stirling and Falkirk
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert John BAIRD ,For services to Youth Justice in Leeds.,West Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen BARKBY ,For charitable services.,Leicestershire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sandra Elizabeth BARNES ,"Leader, South Northamptonshire District Council.  For services to Local Government.",Northamptonshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs June BARNETT ,For voluntary service to the Leukaemia Research Fund and Cancer Leukaemia in Children.,Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Derek William BARR ,"Lately Chief Executive, Fairfield Halls, Croydon.  For services to Music and to the Arts.",Surrey
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ann Marie BARRETT ,"For services to the community in Tullycarnet and Castlereagh, Northern Ireland.",Belfast
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Christopher John BARROWS ,"Chairman of Governors, Coombes Church of England Primary School, Wokingham, Berkshire. For voluntary service to Education.",Berkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr William Noel BARTON ,"Constable, Police Service of Northern Ireland. For services to the Police.",Belfast
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert Harold BATEMAN ,"Technical Consultant, Microssmass UK.  For services to Science.",Cheshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Graham BAXTER ,"Leader, North East Derbyshire District Council.  For services to Local Government.",Derbyshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Rhoda Ardill BAXTER ,For services to people with disabilities.,Londonderry
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robin Spencer BAYNES ,For services to the community in Liverpool.,Merseyside
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Prof Stephen Roger BAZIRE ,"Chief Pharmacist, Norfolk and Waveney Mental Health NHS Foundation Trust.  For services to Pharmacy.",Norfolk
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Lorna Harriett Isobelle BEACOM ,For voluntary service to the Prevention of Domestic Abuse in Northern Ireland.,Fermanagh
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter BEATY ,"For services to the community in Newton Aycliffe, County Durham.",Durham
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Anne BEER ,"Senior Adviser, Staffordshire Trading Standards.  For services to Consumers.",Staffordshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sally BELL ,"Associate Director of Emergency Preparedness, NHS Yorkshire and the Humber.  For services to Nursing.",North Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Andrew Richard BENNETT TD,"Grade C1, Ministry of Defence.",Wiltshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Martin BENNETT ,"Joint Chairman and Managing Director, Associated Chemists (Wicker) Ltd.  For services to Pharmacy in Sheffield.",South Yorkshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Alan BERNSTEIN ,For services to Young People in Kent.,Kent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Francis Arthur BETTERIDGE ,"For services to the Voluntary Sector in Sandwell, West Midlands.",West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ellis Aubrey John BEVAN ,"For services to the community in Stoke-on-Trent, Staffordshire.",Staffordshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Anita Suzanne BEW ,"For services to the communities in Marlborough, Wiltshire and in Gunjur, The Gambia.",Wiltshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gwenda BINKS ,"Trade Union Representative, Valuation Office Agency London, HM Revenue and Customs.",Hertfordshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gerald BLACKBURN ,For voluntary service to the HMS Dorsetshire Association.,West Midlands
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Alison BLACKSHAW ,"Lately Head of Administration, Communications Department, Prime Minister's Office",London
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Agnes Glass BLAIR ,For services to Healthcare and to Respiratory Services in Northern Ireland.,Antrim
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Rosemary Elizabeth BLAKESLEY ,"For services to the community in Ashover, Derbyshire.",Derbyshire
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Virginia BLAKEY ,"Head of Tobacco Policy Branch (Department of Health and Social Services), Welsh Assembly Government.",Gwent
Birthday,2010,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Councillor Keith BLAND ,"For services to the community in Warrington, Cheshire.",Cheshire
