New Year Honours List 2016,,,,,
Order,Level,Award,Name,Citation,County
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Eugenie Rosemary ADAMS ,"Headteacher, Baskerville Special and Residential School, Birmingham.  For services to Special Educational Needs and Disabilities.",Leicestershire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Sinclair AITKEN ,For services to Culture and to the community in Dundee.,Dundee
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Damon ALBARN ,"Singer-Songwriter, Composer, Musician and Producer.  For services to Music.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Fiona Margaret ALFRED ,"Executive Director, Association of Women in Property. For services to Women in the Property and Construction Industry.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Murdo ALLAN ,"Director of Health, Safety, Sustainability and Technical Training, UK Power Networks.  For services to Skills in the Energy Industry.",Surrey
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Alison ALLDEN ,"Lately Chief Executive, Higher Education Statistics Agency Limited.  For services to Higher Education.",Bristol
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Edgar Robin ALLIES ,"Co-Founder, Allies and Morrison.  For services to Architecture.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Geoffrey Wilfred ALLISTER ,"Executive Director, Highway Term Maintenance Association.  For services to Highway Engineering in Northern Ireland.",Armagh
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Giles Edward Charles ANDREWS ,Peer to Peer and Financial Inclusion Innovator. For services to Financial Services.,London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Amanda Helen ARISS ,"Lately Chief Executive, Equality and Diversity Forum.  For services to Equality.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Stephen John ASHBY ,"Lately Policy Adviser, International Plant Health, Department for Environment, Food and Rural Affairs. For services to Protecting Plant Health.",North Yorkshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roger Frederick ATKINSON ,"Assistant Director, Counter-Avoidance, HM Revenue and Customs. For services to Taxpayers.",West Midlands
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John AYRES ,"Principal, Eden Multi-Academy Trust, Middlesex.  For services to Education.",Hertfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Clive Blackmore BARDA ,Photographer.  For services to Photography.,London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Susan BARKER MBE,Sports Commentator.  For services to Broadcasting and charity.,Gloucestershire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Maree Lisette BARNETT ,"Head of Emerging Infections, Department of Health.  For services to Public Health.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr William BARTON ,"Chief Executive Officer, WillB Consulting.  For services to Innovation and Manufacturing.",Oxfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Derek BARTRAM ,"Assistant Headteacher, Lampton School, Hounslow, London. For services to Special Educational Needs and Disabilities.",Hertfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs (Pamela Jane) Pim BAXTER ,"Deputy Director, National Portrait Gallery.  For services to the Arts.",Kent
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Juliana BEATTIE ,"Founder, The Art Room. For services to Education.",Oxfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Steuart John Rudolf BEDFORD ,Conductor.  For services to Music.,Suffolk
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Jill BELCH ,"Professor of Vascular Medicine, University of Dundee.  For services to Medicine.",Perth and Kinross
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William Sloan BELL ,"Head of Child Protection, Save the Children UK.  For Humanitarian services to Children.",Kent
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Lester BENJAMIN ,"Deputy Director of Operations, Palace of Westminster. For parliamentary service.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Ellen Frances BENNETT ,"Senior Research and Teaching Fellow, Department of Social Policy and Intervention, University of Oxford.  For services to Social Science.",Oxfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Judith Anne BENNETT ,"Lately Director, National Governors' Association and Vice-Chair of Governors, Chalgrove Community Primary School, Oxfordshire. For services to Education.",Oxfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Neil Richard BENTLEY ,"Head of Specialist Microbiology Technical Services, Public Health England.  For services to Public Health.",Cambridgeshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Evelynne Ann BERGER ,"Primary Director, Harris Federation and Lead Adviser, London Challenge, Department for Education HM Inspector of Schools.  For services to Education.",Devon
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lorraine BEWES ,"Chief Financial Officer, Chelsea and Westminster NHS Foundation Trust.  For services to NHS Financial Management.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Diane Margaret BIRCH ,"HM Inspector, Immigration Enforcement, Home Office. For services to the Care and Assistance of Homeless Foreign and European Economic Area Nationals.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Susan Elizabeth BLACK ,"Honorary Senior Research Associate in Computer Science, University College London.  For services to Technology.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Nigel BLACKLER ,"Head of Strategy, Enterprise and Environment, Cornwall Council. For services to Transport in Cornwall.",Cornwall
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Clare Emma BLAMPIED ,"Managing Director, Sacla UK Ltd.  For services to the Food Industry.",Buckinghamshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Amanda BOYLE ,"Founder and Chief Executive Officer, Bloom VC.  For services to Business.",Aberdeen
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Simon Anthony Lee BRETT ,Author.  For services to Literature.,West Sussex
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Martin Russell BROMILEY ,"Founder, Clinical Human Factors Group.  For services to Patient Safety.",Buckinghamshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Christine Joyce BROMLEY ,"Lately Senior Information Systems Service Delivery Manager, Land Registry.  For services to Public Service IT and to charity.",Devon
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lynn BROWN ,"Executive Director, Financial Services, Glasgow City Council.  For services to Local Government and charity.",Glasgow
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John CAMERON ,"Head of Helplines, Child Protection Operations, NSPCC Helpline.  For services to Child Protection.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alistair Colvin CAMPBELL ,"Director, Bellair (Scotland) Ltd.  For services to the Economy and Town Centre Regeneration.",West Lothian
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Nicholas CAPSTICK ,"Chief Executive Officer, White Horse Federation.  For services to Education.",Wiltshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Hannah Ellis CARMICHAEL ,"Trustee, Depaul UK.  For services to Homeless and Vulnerable Young People.",Kent
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Robert Leslie CAUL ,For services to Education and Sport in Northern Ireland.,Antrim
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lynn Anne CHESTERMAN ,"Trustee and lately Chief Executive, Grandparents Plus.  For services to Children and Families.",Hertfordshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Lynn CHURCHMAN ,"Founding Trustee, National Numeracy.  For services to Maths and Numeracy Education.",Cambridgeshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David CLARKE ,"Lately Treasurer, Police and Crime Commissioners for Warwickshire and West Mercia. For services to Policing Finance.",Warwickshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Neil Henry CLEPHAN ,"Headteacher, Roundhay School, Leeds.  For services to Education.",West Yorkshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Elaine Mary COLQUHOUN ,"Executive Principal, Whitefield Academy Trust, Walthamstow, London.  For services to Education.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Anne Marie CONNOLLY ,"Chair, Northern Ireland Policing Board. For services to Policing and Education in Northern Ireland.",Londonderry
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Sally Elizabeth COOKE ,"For services to Further Education, Accessibility and Inclusion.",East Riding of Yorkshire
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Adrienne COOPER ,"Strategic Director, Adult Social Services, Housing, and Health Sutton Borough Council.  For services to Adult Social Services.",London
Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew James CORCORAN ,"Lately Senior Executive Officer, Ministry of Defence.  For services in Support of Military Operations.",London
